,0
3526,"CTCF,ZBTB33"
3527,"BRD4,EHMT2"
3528,"ZBTB40,HDGF"
3529,"TBP,TCF12"
3530,"ZNF143,NR2F1"
3531,"NBN,BMI1"
3532,"XRCC5,USF1"
3533,"ESRRA,BRD4"
3534,"ZNF280A,HDAC2"
3535,"HDAC6,XRCC5"
3536,"THAP1,SMARCA4"
3537,"FOXM1,NFATC3"
3538,"IKZF1,SMARCA4"
3539,"MAX,L3MBTL2"
3540,"HCFC1,HDAC1"
3541,"IKZF1,SMARCE1"
3542,"EP300,CREM"
3543,"TCF12,NCOR1"
3544,"FOS,NR2F2"
3545,"TCF12,CBFA2T3"
3546,"RBM14,HNRNPK"
3547,"HLTF,HDAC1"
3548,"CDC5L,RNF2"
3549,"NR2F1,ZBTB33"
3550,"EHMT2,REST"
3551,"MAX,MYC"
3552,"NR2C1,HDAC3"
3553,"BCOR,ZNF143"
3554,"GATA2,HDAC2"
3555,"HDAC1,PRDM10"
3556,"SMARCB1,NCOR1"
3557,"CDC5L,EWSR1"
3558,"HDAC3,NONO"
3559,"SNIP1,EP300"
3560,"AGO1,TEAD4"
3561,"EGR1,THRA"
3562,"CTCF,H2AFZ"
3563,"ZNF263,SIN3A"
3564,"ASH1L,RLF"
3565,"ATF2,CBX5"
3566,"HNRNPK,HNRNPLL"
3567,"USF1,SMARCA5"
3568,"CTBP1,E2F7"
3569,"UBTF,BRD4"
3570,"HLTF,RCOR1"
3571,"SREBF1,USF1"
3572,"HDAC2,SIN3A"
3573,"NR3C1,IKZF1"
3574,"SMAD5,LEF1"
3575,"SIN3A,RAD51"
3576,"COPS2,SIN3A"
3577,"ETV6,ARID3A"
3578,"SIN3A,HCFC1"
3579,"GABPB1,HDAC2"
3580,"ILF3,TARDBP"
3581,"ZNF263,ZNF24"
3582,"NR2F2,IKZF1"
3583,"HDAC6,ZNF263"
3584,"RLF,SIN3B"
3585,"ATF1,GABPA"
3586,"FOXM1,NR3C1"
3587,"SAFB,EWSR1"
3588,"CEBPB,EGR1"
3589,"GATA1,ZEB2"
3590,"RBBP5,EHMT2"
3591,"CBX1,HDAC6"
3592,"ATF7,AGO1"
3593,"MYC,HDAC3"
3594,"HDAC1,ZBTB40"
3595,"ZFP36,ZEB2"
3596,"EP400,TBP"
3597,"ARID3A,EHMT2"
3598,"ZMYM3,CBX3"
3599,"E4F1,SMARCA5"
3600,"BCOR,HDAC1"
3601,"SMARCA5,SIN3B"
3602,"ATF1,MBD2"
3603,"HDAC3,IKZF1"
3604,"RFX5,GABPB1"
3605,"CTBP1,TBL1XR1"
3606,"RB1,GTF3C2"
3607,"GABPA,GABPB1"
3608,"ZNF592,SETDB1"
3609,"GATAD2B,L3MBTL2"
3610,"FOS,MAFF"
3611,"EP300,HNRNPL"
3612,"NCOA1,GTF2B"
3613,"GABPB1,ATF1"
3614,"MLLT1,GTF2F1"
3615,"HDAC1,FOXA1"
3616,"TARDBP,HDAC1"
3617,"SAP30,SIN3B"
3618,"SIN3A,ZNF592"
3619,"JUN,MAX"
3620,"FOS,SPI1"
3621,"YY1,KDM1A"
3622,"RBM39,CDC5L"
3623,"FOXK2,TCF7L2"
3624,"SMARCE1,HLTF"
3625,"BCOR,BMI1"
3626,"ETS1,RUNX1"
3627,"FUS,HNRNPL"
3628,"LARP7,RBBP5"
3629,"MYC,RAD21"
3630,"EP400,POLR2A"
3631,"HDGF,XRCC5"
3632,"BCOR,EGR1"
3633,"RBBP5,ASH1L"
3634,"CEBPB,RUNX1"
3635,"XRCC3,HDAC3"
3636,"MTA2,DNMT1"
3637,"CBX5,HDAC3"
3638,"ASH1L,HNRNPL"
3639,"SIN3B,KLF16"
3640,"MEF2A,TEAD4"
3641,"NCOR1,CEBPB"
3642,"ZBED1,PHF21A"
3643,"ZC3H8,LARP7"
3644,"TBL1XR1,CTBP1"
3645,"H2AFZ,UBTF"
3646,"PHF21A,HDAC1"
3647,"AGO1,EHMT2"
3648,"ZNF263,HDAC6"
3649,"EP300,ARID2"
3650,"EGR1,FOXM1"
3651,"XRCC5,FOXK2"
3652,"EP300,SIN3A"
3653,"TBP,NFYB"
3654,"NFYB,YBX1"
3655,"SETDB1,CBX5"
3656,"TAF1,EP300"
3657,"SIN3B,ZNF184"
3658,"ZKSCAN1,SMARCA5"
3659,"EP400,HDAC6"
3660,"TCF7,IKZF1"
3661,"HDAC3,NFYB"
3662,"HDAC3,ZBTB40"
3663,"MTA3,E2F6"
3664,"NFYB,SP1"
3665,"THAP1,SIN3A"
3666,"PTBP1,CUX1"
3667,"HLTF,GATA2"
3668,"MTA1,HDAC2"
3669,"MTA2,POLR2A"
3670,"FOXK2,YY1"
3671,"NCOA1,HES1"
3672,"SOX6,ZNF184"
3673,"NCOA4,NR2F6"
3674,"ARID1B,GATA1"
3675,"ASH1L,EP300"
3676,"ZNF184,HDAC6"
3677,"MAX,RNF2"
3678,"BRD4,ZBTB7A"
3679,"SMARCB1,BRD4"
3680,"ARNT,RB1"
3681,"CBX1,H2AFZ"
3682,"GATA1,SMARCA5"
3683,"SREBF1,POLR2A"
3684,"SMARCA5,CBX1"
3685,"GATA2,NFYA"
3686,"ZNF316,ASH1L"
3687,"CBFA2T3,SPI1"
3688,"EP300,HNRNPUL1"
3689,"SIRT6,CBX5"
3690,"RB1,ARNT"
3691,"SMARCA5,UBTF"
3692,"SMC3,POLR2A"
3693,"UBTF,TAF1"
3694,"BRD4,NR2F6"
3695,"POLR3A,TBP"
3696,"IKZF1,SETDB1"
3697,"SMARCA4,EP400"
3698,"EP300,POLR2A"
3699,"EP300,HDAC3"
3700,"POLR3A,UBTF"
3701,"MEF2A,PHF21A"
3702,"PRDM10,FOXK2"
3703,"MBD2,EP400"
3704,"YBX1,HNRNPL"
3705,"ZBTB2,HDAC3"
3706,"SIN3A,RBBP5"
3707,"HDAC2,FOXK2"
3708,"FOXK2,IKZF1"
3709,"EHMT2,L3MBTL2"
3710,"GATA2,MEF2A"
3711,"BMI1,SMARCA5"
3712,"MCM3,MCM5"
3713,"NCOR1,YY1"
3714,"RUNX1,EP300"
3715,"H2AFZ,DNMT1"
3716,"HNRNPL,ZNF143"
3717,"RAD51,POLR2B"
3718,"NR2F2,CTCF"
3719,"ZMYM3,KDM1A"
3720,"EP400,SMARCB1"
3721,"NFYA,ZHX1"
3722,"EHMT2,XRCC5"
3723,"HDAC3,H2AFZ"
3724,"CBX1,TRIM28"
3725,"JUN,SMAD5"
3726,"MTA3,HDAC3"
3727,"KLF16,SIN3A"
3728,"MYC,SUZ12"
3729,"HDAC1,EP400"
3730,"GTF2B,ZNF263"
3731,"ZNF592,HDGF"
3732,"DNMT1,CBX3"
3733,"CBX3,L3MBTL2"
3734,"NFYA,SMARCA4"
3735,"HDAC1,LARP7"
3736,"ATF3,SMARCA5"
3737,"TAL1,CBFA2T3"
3738,"GTF2F1,FOS"
3739,"GATA2,FOXM1"
3740,"SIN3A,CTBP1"
3741,"NR0B1,PRDM10"
3742,"SMARCA4,MAX"
3743,"ZEB2,KDM1A"
3744,"SMARCA4,DPF2"
3745,"KDM1A,RB1"
3746,"NCOA1,NR2F6"
3747,"MAX,HDAC2"
3748,"YY1,GTF2B"
3749,"EHMT2,YY1"
3750,"ZBTB8A,HDAC3"
3751,"SMARCB1,ZNF274"
3752,"EHMT2,MTA3"
3753,"ZNF280A,BCOR"
3754,"TCF7L2,FOXK2"
3755,"GTF2F1,TBP"
3756,"CBX1,FOS"
3757,"ZNF274,EP300"
3758,"NCOA2,NR2F2"
3759,"NEUROD1,SMARCA4"
3760,"CBX3,NFYB"
3761,"NCOR1,NCOA1"
3762,"EP300,NR2C1"
3763,"HCFC1,E2F1"
3764,"RAD51,KAT8"
3765,"POLR3A,SMARCA5"
3766,"NCOR1,TBL1XR1"
3767,"HDAC2,SIRT6"
3768,"JUN,HDAC3"
3769,"E4F1,SETDB1"
3770,"PHF20,EP300"
3771,"SRSF1,SUPT5H"
3772,"KLF16,TCF7"
3773,"NCOR1,SAFB"
3774,"HDAC2,BHLHE40"
3775,"ZSCAN29,HDAC2"
3776,"NR2F1,ETV6"
3777,"RCOR1,EP400"
3778,"TARDBP,RBM39"
3779,"NCOR1,SREBF1"
3780,"LEF1,SIN3B"
3781,"TCF7L2,RB1"
3782,"RFX5,BRD4"
3783,"HES1,SIRT6"
3784,"ZNF639,HDAC2"
3785,"POLR2A,MCM7"
3786,"MAFF,NRF1"
3787,"NFE2,STAT5A"
3788,"MCM2,POLR2A"
3789,"ARNT,NR3C1"
3790,"C11orf30,HDAC1"
3791,"MEF2A,SMARCA5"
3792,"CTCF,HDAC1"
3793,"EHMT2,CDC5L"
3794,"HDAC1,ZNF24"
3795,"H2AFZ,TRIM28"
3796,"JUN,ETV6"
3797,"GATA2,SPI1"
3798,"POLR2A,GATA2"
3799,"HLTF,ZNF263"
3800,"EP300,FOXM1"
3801,"CSDE1,XRCC5"
3802,"ATF2,HLTF"
3803,"GTF2B,MXI1"
3804,"PRDM10,FOXM1"
3805,"SIN3A,PML"
3806,"EP300,NCOA1"
3807,"NR2F1,NR2F2"
3808,"YBX3,AGO1"
3809,"ZKSCAN1,EHMT2"
3810,"TCF7L2,CTCF"
3811,"SMARCA4,SIRT6"
3812,"GATAD2A,IKZF1"
3813,"UBTF,FOS"
3814,"EP400,SMARCA5"
3815,"GTF2B,CEBPB"
3816,"ZNF274,TCF7L2"
3817,"FOXK2,IRF2"
3818,"HNRNPL,RBFOX2"
3819,"ZKSCAN1,HDGF"
3820,"PML,SIN3A"
3821,"FOXK2,RB1"
3822,"GATA1,MYBL2"
3823,"HLTF,SIN3A"
3824,"ZBTB33,BCOR"
3825,"SP1,HDGF"
3826,"CTBP1,PYGO2"
3827,"EGR1,FOXA1"
3828,"ARNT,NCOA2"
3829,"EHMT2,KDM1A"
3830,"HDAC6,CBX1"
3831,"HDAC1,L3MBTL2"
3832,"CBX1,MEF2A"
3833,"PCBP1,ZNF384"
3834,"XRCC5,EWSR1"
3835,"CREM,JUN"
3836,"EHMT2,EP400"
3837,"NFYB,POLR2A"
3838,"SIN3A,NKRF"
3839,"SMARCA4,HDAC3"
3840,"REST,SMARCA4"
3841,"SMAD5,TCF7"
3842,"ZNF143,HDAC3"
3843,"HCFC1,SIN3B"
3844,"ETV6,JUN"
3845,"GTF2B,MCM2"
3846,"TAL1,HDAC1"
3847,"CEBPB,RBBP5"
3848,"LEF1,E2F7"
3849,"ZNF143,FOXK2"
3850,"PHF20,HCFC1"
3851,"ZBTB33,NCOR1"
3852,"YY1,XRCC5"
3853,"RFX5,MLLT1"
3854,"ZBED1,E2F1"
3855,"EP300,CUX1"
3856,"MAX,YY1"
3857,"JUN,SMARCB1"
3858,"TBL1XR1,SIRT6"
3859,"SIN3B,ZBTB2"
3860,"REST,NR2F1"
3861,"HDAC2,KAT8"
3862,"ZBTB40,ASH1L"
3863,"ZBTB7A,HDGF"
3864,"ATF4,CREM"
3865,"BRD4,HCFC1"
3866,"SIN3B,ZNF407"
3867,"HDGF,SMARCB1"
3868,"SIN3A,ZNF639"
3869,"SMARCA4,CBX3"
3870,"ZBTB40,HDAC2"
3871,"ASH1L,EGR1"
3872,"ATF1,SPI1"
3873,"HDAC2,DACH1"
3874,"NR2F1,NCOA2"
3875,"MLLT1,POLR2G"
3876,"ZNF24,HDAC1"
3877,"MCM3,POLR2A"
3878,"ATF1,EP300"
3879,"EP300,CTBP1"
3880,"CBX5,RAD51"
3881,"SETDB1,ATF1"
3882,"EP300,E2F8"
3883,"ZNF384,SOX6"
3884,"ZKSCAN1,ZNF24"
3885,"HCFC1,KAT8"
3886,"H2AFZ,CBX5"
3887,"E2F1,TCF7L2"
3888,"RBBP5,CDC5L"
3889,"RLF,EHMT2"
3890,"CBX3,MAX"
3891,"HDGF,ZNF282"
3892,"MIER1,H2AFZ"
3893,"HDAC3,EP300"
3894,"L3MBTL2,HDAC2"
3895,"NCOR1,SP1"
3896,"POLR3A,CUX1"
3897,"E2F7,E2F8"
3898,"TRIM28,KAT8"
3899,"SIN3A,ZBTB2"
3900,"SUPT5H,H2AFZ"
3901,"PHB2,SRSF3"
3902,"RAD51,E2F6"
3903,"UBTF,GATA2"
3904,"DDX20,MYBL2"
3905,"EWSR1,POLR2G"
3906,"SETDB1,PRDM10"
3907,"L3MBTL2,REST"
3908,"EGR1,GTF2B"
3909,"XRCC3,XRCC5"
3910,"ATF7,NFE2"
3911,"CBX5,CHAMP1"
3912,"TARDBP,TRIP13"
3913,"HDAC1,CBX5"
3914,"E4F1,NR2F6"
3915,"NCOA1,BRD4"
3916,"RBM25,SRSF1"
3917,"NEUROD1,RB1"
3918,"ZBTB33,HDGF"
3919,"ZBTB5,SIN3B"
3920,"SIN3B,GATAD2A"
3921,"ZEB2,MTA2"
3922,"NCOR1,ZBTB7A"
3923,"MTA2,TRIM28"
3924,"ETS1,HDAC3"
3925,"EHMT2,CBX5"
3926,"HDAC1,MTA2"
3927,"YBX1,HNRNPK"
3928,"FOS,ATF7"
3929,"E2F6,RB1"
3930,"SMARCA5,FOS"
3931,"MCM5,JUN"
3932,"JUN,RBM14"
3933,"TBP,GTF2F1"
3934,"E2F6,MGA"
3935,"BRD4,ZNF143"
3936,"SUZ12,ASH1L"
3937,"CEBPB,EP300"
3938,"HDAC6,HDAC1"
3939,"ZC3H8,E4F1"
3940,"GABPA,FOXK2"
3941,"ZNF24,SETDB1"
3942,"CHAMP1,CBX3"
3943,"SMC3,HDAC1"
3944,"HDAC1,NCOR1"
3945,"SMARCA5,ATF3"
3946,"RAD51,HDAC2"
3947,"SMARCC2,SIN3B"
3948,"SMARCA5,TRIP13"
3949,"CTCF,RAD21"
3950,"ZNF143,GABPB1"
3951,"FUS,NONO"
3952,"SMARCA5,MCM2"
3953,"CBX3,CHAMP1"
3954,"PRPF4,RBBP5"
3955,"SMARCA5,ZNF384"
3956,"MYC,DACH1"
3957,"NR2C1,ARNT"
3958,"SMARCA4,CTCF"
3959,"FOXA1,HDAC2"
3960,"HDAC3,JUN"
3961,"SMARCA4,E2F6"
3962,"HLTF,EGR1"
3963,"TBL1XR1,PHF20"
3964,"EHMT2,IKZF1"
3965,"HDAC6,KAT8"
3966,"EP400,SIRT6"
3967,"FOXM1,XRCC5"
3968,"NFE2,ATF7"
3969,"ARID3A,SMARCB1"
3970,"ZNF274,HDAC1"
3971,"RUNX1,GATA1"
3972,"GABPA,FOXM1"
3973,"REST,SP1"
3974,"SPI1,NONO"
3975,"EP300,TCF7"
3976,"POLR3A,POLR2G"
3977,"BCOR,ZNF274"
3978,"HDAC2,SMARCE1"
3979,"SMARCA4,USF1"
3980,"YY1,SMARCA5"
3981,"HDAC2,TRIM24"
3982,"EP400,SIN3A"
3983,"FOXK2,HDAC3"
3984,"NCOR1,ZNF316"
3985,"ZBTB33,HDAC3"
3986,"LEF1,BRD4"
3987,"REST,LEF1"
3988,"PML,MYC"
3989,"MEF2A,HDAC2"
3990,"EHMT2,POLR2A"
3991,"LEF1,CTCF"
3992,"HDGF,SP1"
3993,"ZKSCAN1,HDAC1"
3994,"CEBPB,MYBL2"
3995,"HDAC6,BRD4"
3996,"KDM1A,NFYB"
3997,"KLF16,NR3C1"
3998,"PHF21A,ZNF592"
3999,"EHMT2,SMARCA5"
4000,"HDAC2,ZNF274"
4001,"HCFC1,GABPA"
4002,"ATF7,FOS"
4003,"HDAC1,ARID2"
4004,"CDC5L,NBN"
4005,"BRD4,HDAC3"
4006,"DEAF1,XRCC5"
4007,"BRD4,UBTF"
4008,"YY1,HDAC2"
4009,"SIN3B,ZNF24"
4010,"H2AFZ,PML"
4011,"NCOR1,ZBTB33"
4012,"GATA2,HLTF"
4013,"FOS,MITF"
4014,"MCM7,NFYB"
4015,"RLF,HDAC1"
4016,"MAX,JUN"
4017,"NR2F6,NCOA4"
4018,"TRIM24,CBX5"
4019,"CEBPB,NRF1"
4020,"MEF2A,CBX3"
4021,"ASH1L,POLR2G"
4022,"EP300,NR3C1"
4023,"ARID2,EP400"
4024,"ARID1B,SIN3A"
4025,"RBM14,RBM25"
4026,"XRCC5,TARDBP"
4027,"SMARCB1,CBX1"
4028,"FUS,POLR2A"
4029,"HDAC1,FOXM1"
4030,"ARID3A,PML"
4031,"POLR3A,GTF2B"
4032,"TBP,RB1"
4033,"BCOR,CTCF"
4034,"CREM,ATF1"
4035,"ASH1L,ZBTB5"
4036,"SMARCE1,EP400"
4037,"CBX5,NR3C1"
4038,"MEF2A,HDAC3"
4039,"SUZ12,CTCF"
4040,"SIN3A,TBP"
4041,"FOS,CREM"
4042,"EHMT2,HDAC6"
4043,"RAD51,MCM2"
4044,"E2F1,CDC5L"
4045,"EHMT2,ZKSCAN1"
4046,"GATA2,SMARCA4"
4047,"TCF7L2,NEUROD1"
4048,"EWSR1,POLR2A"
4049,"MCM7,RB1"
4050,"EP400,GATA1"
4051,"CTBP1,MTA3"
4052,"NR2C1,SMARCA4"
4053,"SMARCA5,RFX5"
4054,"MYBL2,ZNF384"
4055,"CBX1,SMARCB1"
4056,"SMARCA5,EGR1"
4057,"THRA,EGR1"
4058,"CDC5L,HDGF"
4059,"POLR2B,SMARCA5"
4060,"ATF2,CBX1"
4061,"E4F1,HDAC2"
4062,"KDM1A,MTA3"
4063,"TAF1,EP400"
4064,"TBP,POLR2A"
4065,"ARID2,ARID1B"
4066,"YY1,MYBL2"
4067,"RB1,PRDM10"
4068,"MNT,MAX"
4069,"SMC3,CBX1"
4070,"POLR3A,GTF2F1"
4071,"SMARCA4,NCOA1"
4072,"ZSCAN29,BCOR"
4073,"ZFP91,SIN3B"
4074,"ZKSCAN1,SETDB1"
4075,"POLR2B,XRCC3"
4076,"FOXA1,ETS1"
4077,"IKZF1,NR2F2"
4078,"UBTF,SIN3B"
4079,"E2F1,TBP"
4080,"PML,NCOR1"
4081,"H2AFZ,E2F1"
4082,"ASH1L,ZBTB2"
4083,"BRD4,SETDB1"
4084,"SETDB1,ZBTB33"
4085,"MYC,SP1"
4086,"POLR2A,EWSR1"
4087,"ELK1,MEF2A"
4088,"NCOR1,ZNF282"
4089,"SMARCE1,SMARCC2"
4090,"GTF2B,CTBP1"
4091,"EP400,RBM25"
4092,"SUPT5H,HLTF"
4093,"NCOA2,STAT5A"
4094,"RB1,JUN"
4095,"KDM1A,NR3C1"
4096,"FOXA1,NR2F2"
4097,"LARP7,MTA2"
4098,"EHMT2,MYBL2"
4099,"CDC5L,RBBP5"
4100,"SAFB,HDAC3"
4101,"SAP30,HDAC2"
4102,"MTA3,HDAC1"
4103,"UBTF,LEF1"
4104,"HDAC2,GATA1"
4105,"ZNF263,HDAC1"
4106,"NFE2,ATF4"
4107,"YBX3,HNRNPK"
4108,"KAT8,CBX1"
4109,"CTBP1,ZEB2"
4110,"PTBP1,BRD4"
4111,"NCOR1,EP300"
4112,"E2F7,E2F1"
4113,"SMARCA4,ARID3A"
4114,"GATA1,BRD4"
4115,"ESRRA,YY1"
4116,"POLR2A,SMARCA5"
4117,"BRD4,NR3C1"
4118,"ESRRA,ARNT"
4119,"HDAC6,ZKSCAN1"
4120,"NKRF,GTF2B"
4121,"FOXK2,ELK1"
4122,"MCM3,TAF1"
4123,"CBX5,ATF3"
4124,"ZBTB33,KDM1A"
4125,"MTA3,GATA1"
4126,"L3MBTL2,PHF21A"
4127,"MTA3,JUN"
4128,"SMARCE1,E2F6"
4129,"E2F6,REST"
4130,"SIN3A,HDAC2"
4131,"SIN3B,ZBTB8A"
4132,"NCOR1,HNRNPLL"
4133,"HDAC2,FOXM1"
4134,"GATA1,SOX6"
4135,"PCBP2,CEBPB"
4136,"KLF16,MYBL2"
4137,"PHB2,HDAC1"
4138,"RLF,HDAC3"
4139,"ARID2,BRD4"
4140,"STAT5A,USF2"
4141,"CBX5,HLTF"
4142,"MTA2,FOXK2"
4143,"NCOR1,EWSR1"
4144,"SMARCA5,ATF7"
4145,"ZNF280A,NCOR1"
4146,"SMARCC2,RBM14"
4147,"HNRNPK,SUPT5H"
4148,"ATF2,JUN"
4149,"REST,BCOR"
4150,"RB1,HDAC1"
4151,"AGO1,MEIS2"
4152,"KDM1A,KDM4B"
4153,"HDAC6,ASH1L"
4154,"UBTF,CTCF"
4155,"SIN3B,JUN"
4156,"KLF16,FOXK2"
4157,"IKZF1,CTBP1"
4158,"MCM3,JUN"
4159,"NKRF,SMARCB1"
4160,"ZNF274,LEF1"
4161,"NCOR1,ZFP91"
4162,"CDC5L,TRIM28"
4163,"GATA2,SIN3A"
4164,"ASH1L,HDGF"
4165,"MLLT1,TAF1"
4166,"EP400,ZNF592"
4167,"ZNF24,SIN3A"
4168,"SIN3A,ARID2"
4169,"GATA1,HDAC1"
4170,"SMARCA5,E4F1"
4171,"MGA,E2F1"
4172,"CBX1,ATF7"
4173,"REST,RCOR1"
4174,"EP300,ZNF384"
4175,"BACH1,NCOR1"
4176,"SUPT5H,PHF21A"
4177,"HNRNPK,YBX3"
4178,"AGO1,GATA1"
4179,"EP400,ATF3"
4180,"KAT8,SIRT6"
4181,"E2F8,CDC5L"
4182,"ZNF282,MYBL2"
4183,"TCF7,LEF1"
4184,"JUN,TBL1XR1"
4185,"RNF2,HDAC1"
4186,"MBD2,POLR2A"
4187,"PCBP1,CDC5L"
4188,"BHLHE40,TCF12"
4189,"NCOR1,EHMT2"
4190,"ZNF263,HLTF"
4191,"ATF7,CDC5L"
4192,"SIN3A,TAL1"
4193,"SMARCA5,SUPT5H"
4194,"YY1,SUPT5H"
4195,"RB1,E2F8"
4196,"MYC,UBTF"
4197,"JUN,CBX3"
4198,"NCOR1,ZNF280A"
4199,"ATF7,SMARCA4"
4200,"TBP,SMARCA4"
4201,"SIRT6,FOXM1"
4202,"NR2F1,ARNT"
4203,"SIN3A,SMARCC2"
4204,"HDAC1,CBX3"
4205,"DNMT1,SOX6"
4206,"E4F1,LARP7"
4207,"EP300,EP400"
4208,"MXI1,MYC"
4209,"MEF2A,TBL1XR1"
4210,"TCF12,SRSF1"
4211,"HDAC3,ZFP36"
4212,"PTBP1,PCBP1"
4213,"EGR1,NR2F1"
4214,"MBD2,HCFC1"
4215,"ZBTB2,SIN3A"
4216,"SIN3B,RBBP5"
4217,"DDX20,MCM3"
4218,"HDAC1,KAT8"
4219,"JUN,MLLT1"
4220,"KLF16,HDGF"
4221,"SIN3B,RLF"
4222,"SMARCB1,YY1"
4223,"ATF7,BACH1"
4224,"RBM39,TOE1"
4225,"HDAC6,GABPB1"
4226,"SETDB1,BRD4"
4227,"HDAC1,HLTF"
4228,"POLR3A,SETDB1"
4229,"MTA1,E2F6"
4230,"HDAC3,SIRT6"
4231,"NR2C1,NCOA4"
4232,"TBP,BMI1"
4233,"NFYB,SETDB1"
4234,"JUN,CUX1"
4235,"RBBP5,PRPF4"
4236,"BCOR,NR3C1"
4237,"GATAD2A,JUN"
4238,"GTF2F1,POLR2A"
4239,"TCF7,HDAC1"
4240,"DNMT1,CTBP1"
4241,"ZKSCAN1,NR2F6"
4242,"E2F7,MTA2"
4243,"GATAD2B,ZBED1"
4244,"MYBL2,ZNF316"
4245,"NCOR1,FOXK2"
4246,"HDAC1,SMARCB1"
4247,"NR2F1,TRIM24"
4248,"UBTF,GTF2B"
4249,"HDAC3,CTBP1"
4250,"RAD51,SMARCA4"
4251,"RLF,RB1"
4252,"NCOA1,FOS"
4253,"E2F8,MYBL2"
4254,"ZEB2,MEF2A"
4255,"NR2F6,ARNT"
4256,"BRD4,NR2C1"
4257,"HLTF,IKZF1"
4258,"TAF1,MCM7"
4259,"PKNOX1,MEIS2"
4260,"HDAC6,HDAC2"
4261,"ZBTB40,SOX6"
4262,"NFYB,PML"
4263,"ZNF143,SMARCA5"
4264,"MITF,SPI1"
4265,"ESRRA,NCOR1"
4266,"KAT8,EP400"
4267,"KAT8,JUN"
4268,"SETDB1,YY1"
4269,"MEF2A,EP300"
4270,"POLR2B,MLLT1"
4271,"HDAC3,TRIM24"
4272,"RBM22,RBFOX2"
4273,"SETDB1,HDAC3"
4274,"SIN3A,NCOR1"
4275,"SMC3,RB1"
4276,"CDC5L,GATA1"
4277,"RCOR1,HLTF"
4278,"E2F6,MYBL2"
4279,"ATF1,BRD4"
4280,"HDAC6,EP400"
4281,"CBX5,ZMYM3"
4282,"SP1,REST"
4283,"YY1,HDAC3"
4284,"ZNF143,RB1"
4285,"PHF21A,MCM7"
4286,"RBBP5,SMARCA4"
4287,"FOXM1,GATA1"
4288,"USF1,HCFC1"
4289,"KDM1A,BMI1"
4290,"C11orf30,CBX3"
4291,"RAD21,CBX3"
4292,"FOS,NFATC3"
4293,"EP400,SUPT5H"
4294,"YBX3,NFYB"
4295,"PCBP2,HNRNPL"
4296,"SMARCA5,CTCF"
4297,"E2F8,MTA1"
4298,"ZNF384,SIN3A"
4299,"ARID1B,MEF2A"
4300,"HDAC2,NONO"
4301,"ZBTB33,EP300"
4302,"ZEB2,GATA2"
4303,"ASH1L,KDM1A"
4304,"RB1,TBP"
4305,"HDAC1,ZBTB8A"
4306,"MYBL2,ZNF280A"
4307,"MYC,FOXM1"
4308,"SMARCA5,BMI1"
4309,"POLR3A,EP300"
4310,"TCF7,REST"
4311,"RAD51,EP400"
4312,"HDAC3,CTCF"
4313,"MTA2,LARP7"
4314,"MBD2,TBP"
4315,"KAT8,SMARCC2"
4316,"BCOR,ZNF639"
4317,"MLLT1,SMARCB1"
4318,"MCM7,HLTF"
4319,"RUNX1,UBTF"
4320,"E2F6,HDAC1"
4321,"ARID1B,EP300"
4322,"HDAC1,SETDB1"
4323,"ETS1,NCOR1"
4324,"EP300,H2AFZ"
4325,"RBM22,HNRNPUL1"
4326,"ZNF263,ASH1L"
4327,"HLTF,RAD21"
4328,"CBX3,EHMT2"
4329,"RUNX1,FOS"
4330,"NR3C1,SETDB1"
4331,"MGA,LEF1"
4332,"HNRNPUL1,TAL1"
4333,"MGA,TCF7"
4334,"ZNF592,ASH1L"
4335,"MXI1,SMARCA4"
4336,"GTF2B,BRD4"
4337,"RLF,NCOR1"
4338,"E2F6,E2F1"
4339,"ATF2,EGR1"
4340,"ZNF316,HDAC6"
4341,"TRIM28,SETDB1"
4342,"FOXK2,REST"
4343,"TRIM24,HDAC1"
4344,"TCF12,RUNX1"
4345,"POLR2A,RAD51"
4346,"BMI1,MYBL2"
4347,"CDC5L,ETV6"
4348,"FOXM1,ZBTB33"
4349,"SREBF1,EP300"
4350,"ILF3,POLR2A"
4351,"HNRNPK,TBP"
4352,"POLR2A,H2AFZ"
4353,"MTA2,KDM1A"
4354,"JUN,MCM3"
4355,"CTCF,SMARCA4"
4356,"SRSF1,POLR2A"
4357,"NCOA2,SMARCB1"
4358,"L3MBTL2,YY1"
4359,"ATF4,ATF3"
4360,"RBM14,XRCC5"
4361,"ZNF384,SMARCA4"
4362,"GTF2B,THAP1"
4363,"CTBP1,GTF2B"
4364,"HLTF,POLR2A"
4365,"HDAC2,THAP1"
4366,"SIN3B,SAP30"
4367,"MCM2,RAD51"
4368,"CTBP1,HES1"
4369,"YBX3,JUN"
4370,"TCF7,HDAC2"
4371,"FOS,CBX5"
4372,"FOXM1,POLR3A"
4373,"SMAD1,TCF7"
4374,"MTA2,GATAD2B"
4375,"SRSF1,CCNT2"
4376,"HDAC1,ATF2"
4377,"MYBL2,EWSR1"
4378,"HLTF,KAT8"
4379,"SUPT5H,POLR3A"
4380,"SOX6,TCF7L2"
4381,"EHMT2,RLF"
4382,"E4F1,BCOR"
4383,"HDAC2,ATF7"
4384,"ATF2,CDC5L"
4385,"HDAC1,GATAD2B"
4386,"HDAC2,GATAD2A"
4387,"HDAC3,ZBTB5"
4388,"HDGF,ZBTB7A"
4389,"HDAC6,ZNF280A"
4390,"GATA2,NFXL1"
